"","x"
"88681",2017-03-20 21:32:00
"88682",2017-03-20 21:52:00
"88683",2017-03-20 21:56:36
"88684",2017-03-20 22:12:01
"88685",2017-03-20 22:17:01
"88686",2017-03-20 22:27:02
"88687",2017-03-20 22:47:01
"88688",2017-03-20 22:47:01
"88689",2017-03-20 23:02:00
"88690",2017-03-20 23:07:00
"88691",2017-03-20 23:41:01
"88692",2017-03-20 23:57:01
"88693",2017-03-21 00:02:01
"88694",2017-03-21 00:07:00
"88695",2017-03-21 00:12:00
"88696",2017-03-21 00:27:00
"88697",2017-03-21 00:32:00
"88698",2017-03-21 00:42:00
"88699",2017-03-21 00:52:00
"88700",2017-03-21 00:57:00
"88701",2017-03-21 00:57:00
"88702",2017-03-21 01:02:00
"88703",2017-03-21 01:06:01
"88704",2017-03-21 01:27:00
"88705",2017-03-21 01:32:00
"88706",2017-03-21 01:37:00
"88707",2017-03-21 01:41:00
"88708",2017-03-21 01:51:01
"88709",2017-03-21 01:52:01
"88710",2017-03-21 01:57:01
"88711",2017-03-21 01:57:01
"88712",2017-03-21 01:57:02
"88713",2017-03-21 02:07:00
"88714",2017-03-21 02:21:01
"88715",2017-03-21 02:22:00
"88716",2017-03-21 02:37:00
"88717",2017-03-21 02:47:00
"88718",2017-03-21 02:56:00
"88719",2017-03-21 02:57:00
"88720",2017-03-21 03:07:00
"88721",2017-03-21 03:12:00
"88722",2017-03-21 03:32:00
"88723",2017-03-21 03:52:00
"88724",2017-03-21 03:57:00
"88725",2017-03-21 04:22:00
"88726",2017-03-21 04:52:00
"88727",2017-03-21 05:02:00
"88728",2017-03-21 05:12:01
"88729",2017-03-21 05:42:00
"88730",2017-03-21 06:02:00
"88731",2017-03-21 06:02:00
"88732",2017-03-21 06:17:01
"88733",2017-03-21 06:22:00
"88734",2017-03-21 06:22:01
"88735",2017-03-21 06:32:00
"88736",2017-03-21 06:32:01
"88737",2017-03-21 06:32:01
"88738",2017-03-21 06:42:00
"88739",2017-03-21 06:46:01
"88740",2017-03-21 07:17:00
"88741",2017-03-21 07:57:01
"88742",2017-03-21 08:02:01
"88743",2017-03-21 08:22:00
"88744",2017-03-21 08:26:00
"88745",2017-03-21 08:42:01
"88746",2017-03-21 08:42:01
"88747",2017-03-21 08:47:00
"88748",2017-03-21 08:52:01
"88749",2017-03-21 08:57:00
"88750",2017-03-21 09:02:00
"88751",2017-03-21 09:07:00
"88752",2017-03-21 09:17:01
"88753",2017-03-21 09:22:00
"88754",2017-03-21 09:27:00
"88755",2017-03-21 09:27:00
"88756",2017-03-21 09:47:00
"88757",2017-03-21 10:12:01
"88758",2017-03-21 10:17:01
"88759",2017-03-21 10:22:00
"88760",2017-03-21 10:27:01
"88761",2017-03-21 10:27:01
"88762",2017-03-21 10:31:00
"88763",2017-03-21 10:47:00
"88764",2017-03-21 10:47:01
"88765",2017-03-21 10:52:00
"88766",2017-03-21 10:56:00
"88767",2017-03-21 10:57:00
"88768",2017-03-21 10:57:00
"88769",2017-03-21 11:07:01
"88770",2017-03-21 11:07:01
"88771",2017-03-21 11:12:01
"88772",2017-03-21 11:12:01
"88773",2017-03-21 11:16:00
"88774",2017-03-21 11:17:01
"88775",2017-03-21 11:22:00
"88776",2017-03-21 11:32:00
"88777",2017-03-21 11:37:01
"88778",2017-03-21 11:37:01
"88779",2017-03-21 11:37:02
"88780",2017-03-21 11:41:00
"88781",2017-03-21 11:52:01
"88782",2017-03-21 12:11:57
"88783",2017-03-21 12:21:01
"88784",2017-03-21 12:27:00
"88785",2017-03-21 12:27:01
"88786",2017-03-21 12:32:00
"88787",2017-03-21 12:36:00
"88788",2017-03-21 12:37:02
"88789",2017-03-21 12:37:02
"88790",2017-03-21 12:42:00
"88791",2017-03-21 12:47:00
"88792",2017-03-21 12:47:00
"88793",2017-03-21 12:52:02
"88794",2017-03-21 12:52:02
"88795",2017-03-21 12:52:03
"88796",2017-03-21 12:57:02
"88797",2017-03-21 13:07:00
"88798",2017-03-21 13:12:02
"88799",2017-03-21 13:22:01
"88800",2017-03-21 13:22:01
"88801",2017-03-21 13:32:08
"88802",2017-03-21 13:32:08
"88803",2017-03-21 13:37:01
"88804",2017-03-21 13:37:01
"88805",2017-03-21 13:51:01
"88806",2017-03-21 13:52:00
"88807",2017-03-21 13:56:02
"88808",2017-03-21 13:57:01
"88809",2017-03-21 14:02:01
"88810",2017-03-21 14:07:00
"88811",2017-03-21 14:12:01
"88812",2017-03-21 14:22:01
"88813",2017-03-21 14:32:00
"88814",2017-03-21 14:37:01
"88815",2017-03-21 14:41:33
"88816",2017-03-21 14:47:03
"88817",2017-03-21 14:51:01
"88818",2017-03-21 14:57:00
"88819",2017-03-21 15:07:00
"88820",2017-03-21 15:22:01
"88821",2017-03-21 15:22:01
"88822",2017-03-21 15:27:02
"88823",2017-03-21 15:27:02
"88824",2017-03-21 15:27:02
"88825",2017-03-21 15:32:01
"88826",2017-03-21 15:37:01
"88827",2017-03-21 15:42:01
"88828",2017-03-21 15:52:01
"88829",2017-03-21 16:02:01
"88830",2017-03-21 16:07:01
"88831",2017-03-21 16:12:01
"88832",2017-03-21 16:22:01
"88833",2017-03-21 16:32:01
"88834",2017-03-21 16:37:01
"88835",2017-03-21 16:37:01
"88836",2017-03-21 16:42:01
"88837",2017-03-21 16:47:01
"88838",2017-03-21 16:52:01
"88839",2017-03-21 16:57:02
"88840",2017-03-21 17:02:00
"88841",2017-03-21 17:02:01
"88842",2017-03-21 17:02:01
"88843",2017-03-21 17:12:00
"88844",2017-03-21 17:22:01
"88845",2017-03-21 17:27:00
"88846",2017-03-21 17:27:00
"88847",2017-03-21 17:37:00
"88848",2017-03-21 17:37:01
"88849",2017-03-21 17:41:01
"88850",2017-03-21 17:52:02
"88851",2017-03-21 17:52:02
"88852",2017-03-21 18:01:00
"88853",2017-03-21 18:02:00
"88854",2017-03-21 18:12:43
"88855",2017-03-21 18:12:43
"88856",2017-03-21 18:17:00
"88857",2017-03-21 18:17:01
"88858",2017-03-21 18:27:00
"88859",2017-03-21 18:32:00
"88860",2017-03-21 18:52:01
"88861",2017-03-21 18:52:01
"88862",2017-03-21 19:02:01
"88863",2017-03-21 19:12:00
"88864",2017-03-21 19:17:01
"88865",2017-03-21 19:27:00
"88866",2017-03-21 19:31:01
"88867",2017-03-21 19:32:01
"88868",2017-03-21 19:32:01
"88869",2017-03-21 19:32:01
"88870",2017-03-21 19:37:01
"88871",2017-03-21 19:37:01
"88872",2017-03-21 19:37:01
"88873",2017-03-21 19:42:00
"88874",2017-03-21 19:42:01
"88875",2017-03-21 19:42:01
"88876",2017-03-21 19:51:01
"88877",2017-03-21 19:52:00
"88878",2017-03-21 20:02:02
"88879",2017-03-21 20:06:01
"88880",2017-03-21 20:07:01
"88881",2017-03-21 20:12:01
"88882",2017-03-21 20:32:00
"88883",2017-03-21 20:36:01
"88884",2017-03-21 20:42:01
"88885",2017-03-21 20:47:01
"88886",2017-03-21 20:52:00
"88887",2017-03-21 21:02:02
"88888",2017-03-21 21:21:01
"88889",2017-03-21 21:22:00
"88890",2017-03-21 21:27:01
"88891",2017-03-21 21:32:01
"88892",2017-03-21 21:37:01
"88893",2017-03-21 21:37:02
"88894",2017-03-21 21:47:00
"88895",2017-03-21 21:47:01
"88896",2017-03-21 21:52:00
"88897",2017-03-21 22:22:00
"88898",2017-03-21 22:36:00
"88899",2017-03-21 22:37:01
"88900",2017-03-21 22:52:00
"88901",2017-03-21 23:12:01
"88902",2017-03-21 23:17:00
"88903",2017-03-21 23:36:02
"88904",2017-03-22 00:12:00
"88905",2017-03-22 00:22:00
"88906",2017-03-22 00:37:00
"88907",2017-03-22 00:57:01
"88908",2017-03-22 01:12:00
"88909",2017-03-22 01:17:01
"88910",2017-03-22 01:46:00
"88911",2017-03-22 01:47:00
"88912",2017-03-22 02:37:01
"88913",2017-03-22 02:37:01
"88914",2017-03-22 02:42:01
"88915",2017-03-22 02:47:00
"88916",2017-03-22 02:47:00
"88917",2017-03-22 03:01:00
"88918",2017-03-22 03:12:00
"88919",2017-03-22 03:17:01
"88920",2017-03-22 03:42:00
"88921",2017-03-22 03:57:01
"88922",2017-03-22 04:52:01
"88923",2017-03-22 04:57:00
"88924",2017-03-22 05:12:01
"88925",2017-03-22 05:37:01
"88926",2017-03-22 05:41:00
"88927",2017-03-22 05:42:01
"88928",2017-03-22 05:52:01
"88929",2017-03-22 06:17:01
"88930",2017-03-22 06:42:00
"88931",2017-03-22 06:46:01
"88932",2017-03-22 06:52:02
"88933",2017-03-22 06:52:02
"88934",2017-03-22 06:57:00
"88935",2017-03-22 07:22:00
"88936",2017-03-22 07:27:00
"88937",2017-03-22 07:37:01
"88938",2017-03-22 07:51:01
"88939",2017-03-22 08:02:01
"88940",2017-03-22 08:07:01
"88941",2017-03-22 08:12:00
"88942",2017-03-22 08:17:00
"88943",2017-03-22 08:21:01
"88944",2017-03-22 08:22:01
"88945",2017-03-22 08:42:01
"88946",2017-03-22 08:52:00
"88947",2017-03-22 08:52:00
"88948",2017-03-22 09:17:00
"88949",2017-03-22 09:17:01
"88950",2017-03-22 09:17:01
"88951",2017-03-22 09:22:00
"88952",2017-03-22 09:22:00
"88953",2017-03-22 09:27:00
"88954",2017-03-22 09:27:01
"88955",2017-03-22 09:47:00
"88956",2017-03-22 09:47:00
"88957",2017-03-22 09:52:01
"88958",2017-03-22 09:57:01
"88959",2017-03-22 10:07:01
"88960",2017-03-22 10:17:01
"88961",2017-03-22 10:17:01
"88962",2017-03-22 10:17:01
"88963",2017-03-22 10:17:02
"88964",2017-03-22 10:17:02
"88965",2017-03-22 10:22:00
"88966",2017-03-22 10:37:01
"88967",2017-03-22 10:37:01
"88968",2017-03-22 10:42:01
"88969",2017-03-22 10:47:00
"88970",2017-03-22 10:52:00
"88971",2017-03-22 10:57:00
"88972",2017-03-22 11:02:00
"88973",2017-03-22 11:07:00
"88974",2017-03-22 11:07:00
"88975",2017-03-22 11:07:01
"88976",2017-03-22 11:12:00
"88977",2017-03-22 11:12:02
"88978",2017-03-22 11:17:00
"88979",2017-03-22 11:17:00
"88980",2017-03-22 11:32:01
"88981",2017-03-22 11:37:00
"88982",2017-03-22 11:37:00
"88983",2017-03-22 11:37:00
"88984",2017-03-22 11:42:00
"88985",2017-03-22 11:47:00
"88986",2017-03-22 11:52:00
"88987",2017-03-22 11:56:00
"88988",2017-03-22 11:57:00
"88989",2017-03-22 12:07:00
"88990",2017-03-22 12:12:01
"88991",2017-03-22 12:22:00
"88992",2017-03-22 12:27:00
"88993",2017-03-22 12:47:01
"88994",2017-03-22 12:47:01
"88995",2017-03-22 12:47:02
"88996",2017-03-22 12:47:03
"88997",2017-03-22 13:02:01
"88998",2017-03-22 13:02:02
"88999",2017-03-22 13:06:00
"89000",2017-03-22 13:12:00
"89001",2017-03-22 13:12:01
"89002",2017-03-22 13:22:00
"89003",2017-03-22 13:22:00
"89004",2017-03-22 13:26:00
"89005",2017-03-22 13:47:00
"89006",2017-03-22 13:52:01
"89007",2017-03-22 14:06:00
"89008",2017-03-22 14:07:00
"89009",2017-03-22 14:27:00
"89010",2017-03-22 14:32:00
"89011",2017-03-22 14:37:01
"89012",2017-03-22 14:41:00
"89013",2017-03-22 14:46:00
"89014",2017-03-22 14:47:01
"89015",2017-03-22 14:52:02
"89016",2017-03-22 15:16:00
"89017",2017-03-22 15:17:01
"89018",2017-03-22 15:17:02
"89019",2017-03-22 15:21:01
"89020",2017-03-22 15:22:00
"89021",2017-03-22 15:27:00
"89022",2017-03-22 15:36:00
"89023",2017-03-22 15:36:00
"89024",2017-03-22 15:37:00
"89025",2017-03-22 15:42:01
"89026",2017-03-22 15:42:02
"89027",2017-03-22 15:47:00
"89028",2017-03-22 15:57:02
"89029",2017-03-22 16:06:00
"89030",2017-03-22 16:17:00
"89031",2017-03-22 16:22:01
"89032",2017-03-22 16:31:00
"89033",2017-03-22 16:42:00
"89034",2017-03-22 16:52:02
"89035",2017-03-22 17:01:01
"89036",2017-03-22 17:11:01
"89037",2017-03-22 17:12:01
"89038",2017-03-22 17:37:02
"89039",2017-03-22 17:42:00
"89040",2017-03-22 17:46:00
"89041",2017-03-22 17:52:00
"89042",2017-03-22 17:52:01
"89043",2017-03-22 17:57:00
"89044",2017-03-22 17:57:00
"89045",2017-03-22 18:02:01
"89046",2017-03-22 18:02:01
"89047",2017-03-22 18:17:01
"89048",2017-03-22 18:17:01
"89049",2017-03-22 18:22:00
"89050",2017-03-22 18:27:01
"89051",2017-03-22 18:32:00
"89052",2017-03-22 18:37:00
"89053",2017-03-22 18:47:01
"89054",2017-03-22 18:52:00
"89055",2017-03-22 18:52:00
"89056",2017-03-22 19:07:01
"89057",2017-03-22 19:11:01
"89058",2017-03-22 19:22:01
"89059",2017-03-22 19:22:01
"89060",2017-03-22 19:22:01
"89061",2017-03-22 19:27:01
"89062",2017-03-22 19:56:01
"89063",2017-03-22 19:56:01
"89064",2017-03-22 19:57:01
"89065",2017-03-22 20:07:01
"89066",2017-03-22 20:07:01
"89067",2017-03-22 20:32:00
"89068",2017-03-22 20:37:00
"89069",2017-03-22 20:37:00
"89070",2017-03-22 20:37:01
"89071",2017-03-22 20:47:00
"89072",2017-03-22 20:52:01
"89073",2017-03-22 21:27:01
"89074",2017-03-22 21:32:01
"89075",2017-03-22 21:37:01
"89076",2017-03-22 21:47:00
"89077",2017-03-22 21:47:00
"89078",2017-03-22 22:07:01
"89079",2017-03-22 22:07:01
"89080",2017-03-22 22:12:03
"89081",2017-03-22 22:12:03
"89082",2017-03-22 22:17:00
"89083",2017-03-22 22:37:01
"89084",2017-03-22 22:47:00
"89085",2017-03-22 23:02:00
"89086",2017-03-22 23:47:02
"89087",2017-03-22 23:52:01
"89088",2017-03-23 00:02:00
"89089",2017-03-23 00:07:01
"89090",2017-03-23 00:12:01
"89091",2017-03-23 00:12:01
"89092",2017-03-23 00:22:02
"89093",2017-03-23 00:32:01
"89094",2017-03-23 00:32:01
"89095",2017-03-23 00:57:01
"89096",2017-03-23 00:57:01
"89097",2017-03-23 01:12:00
"89098",2017-03-23 01:12:00
"89099",2017-03-23 01:47:01
"89100",2017-03-23 01:47:01
"89101",2017-03-23 02:01:00
"89102",2017-03-23 02:02:00
"89103",2017-03-23 02:12:00
"89104",2017-03-23 02:27:01
"89105",2017-03-23 02:32:01
"89106",2017-03-23 02:37:01
"89107",2017-03-23 02:41:01
"89108",2017-03-23 02:42:01
"89109",2017-03-23 02:47:00
"89110",2017-03-23 03:32:01
"89111",2017-03-23 04:02:00
"89112",2017-03-23 04:17:00
"89113",2017-03-23 04:27:01
"89114",2017-03-23 04:37:01
"89115",2017-03-23 04:57:00
"89116",2017-03-23 05:07:01
"89117",2017-03-23 05:21:00
"89118",2017-03-23 05:37:01
"89119",2017-03-23 05:47:01
"89120",2017-03-23 06:12:00
"89121",2017-03-23 06:22:00
"89122",2017-03-23 07:12:01
"89123",2017-03-23 07:17:01
"89124",2017-03-23 07:22:01
"89125",2017-03-23 07:36:00
"89126",2017-03-23 07:37:00
"89127",2017-03-23 07:42:00
"89128",2017-03-23 07:47:01
"89129",2017-03-23 07:57:00
"89130",2017-03-23 07:57:00
"89131",2017-03-23 07:57:01
"89132",2017-03-23 08:17:00
"89133",2017-03-23 08:22:01
"89134",2017-03-23 08:32:00
"89135",2017-03-23 08:32:01
"89136",2017-03-23 08:37:00
"89137",2017-03-23 08:47:00
"89138",2017-03-23 08:52:00
"89139",2017-03-23 09:07:00
"89140",2017-03-23 09:17:01
"89141",2017-03-23 09:32:00
"89142",2017-03-23 09:37:00
"89143",2017-03-23 09:46:00
"89144",2017-03-23 10:02:01
"89145",2017-03-23 10:07:00
"89146",2017-03-23 10:17:00
"89147",2017-03-23 10:17:01
"89148",2017-03-23 10:21:00
"89149",2017-03-23 10:21:00
"89150",2017-03-23 10:21:01
"89151",2017-03-23 10:22:00
"89152",2017-03-23 10:37:01
"89153",2017-03-23 10:42:00
"89154",2017-03-23 10:47:01
"89155",2017-03-23 10:47:01
"89156",2017-03-23 10:57:01
"89157",2017-03-23 11:02:01
"89158",2017-03-23 11:06:00
"89159",2017-03-23 11:07:02
"89160",2017-03-23 11:12:00
"89161",2017-03-23 11:12:01
"89162",2017-03-23 11:22:01
"89163",2017-03-23 11:37:02
"89164",2017-03-23 11:47:00
"89165",2017-03-23 11:47:01
"89166",2017-03-23 11:52:00
"89167",2017-03-23 11:57:00
"89168",2017-03-23 12:02:00
"89169",2017-03-23 12:02:01
"89170",2017-03-23 12:02:01
"89171",2017-03-23 12:02:01
"89172",2017-03-23 12:07:01
"89173",2017-03-23 12:12:01
"89174",2017-03-23 12:36:00
"89175",2017-03-23 12:37:01
"89176",2017-03-23 12:42:02
"89177",2017-03-23 12:42:03
"89178",2017-03-23 12:52:00
"89179",2017-03-23 12:57:02
"89180",2017-03-23 13:02:02
"89181",2017-03-23 13:02:02
"89182",2017-03-23 13:02:02
"89183",2017-03-23 13:07:01
"89184",2017-03-23 13:12:01
"89185",2017-03-23 13:22:03
"89186",2017-03-23 13:26:00
"89187",2017-03-23 13:37:01
"89188",2017-03-23 13:37:01
"89189",2017-03-23 13:42:01
"89190",2017-03-23 13:52:02
"89191",2017-03-23 13:57:00
"89192",2017-03-23 14:12:00
"89193",2017-03-23 14:12:02
"89194",2017-03-23 14:17:00
"89195",2017-03-23 14:27:00
"89196",2017-03-23 14:27:00
"89197",2017-03-23 14:32:00
"89198",2017-03-23 14:46:01
"89199",2017-03-23 14:56:00
"89200",2017-03-23 14:57:01
"89201",2017-03-23 15:02:02
"89202",2017-03-23 15:07:01
"89203",2017-03-23 15:07:01
"89204",2017-03-23 15:12:01
"89205",2017-03-23 15:22:01
"89206",2017-03-23 15:27:01
"89207",2017-03-23 15:36:01
"89208",2017-03-23 15:42:01
"89209",2017-03-23 15:47:01
"89210",2017-03-23 15:57:00
"89211",2017-03-23 16:22:01
"89212",2017-03-23 16:22:02
"89213",2017-03-23 16:22:02
"89214",2017-03-23 16:27:01
"89215",2017-03-23 16:36:01
"89216",2017-03-23 16:37:00
"89217",2017-03-23 16:37:01
"89218",2017-03-23 16:37:01
"89219",2017-03-23 16:47:01
"89220",2017-03-23 16:52:01
"89221",2017-03-23 16:57:01
"89222",2017-03-23 16:57:01
"89223",2017-03-23 17:02:01
"89224",2017-03-23 17:07:01
"89225",2017-03-23 17:07:01
"89226",2017-03-23 17:07:01
"89227",2017-03-23 17:12:01
"89228",2017-03-23 17:22:01
"89229",2017-03-23 17:22:01
"89230",2017-03-23 17:26:01
"89231",2017-03-23 17:27:01
"89232",2017-03-23 17:31:00
"89233",2017-03-23 17:31:01
"89234",2017-03-23 17:32:00
"89235",2017-03-23 17:32:00
"89236",2017-03-23 17:42:00
"89237",2017-03-23 17:42:01
"89238",2017-03-23 17:42:01
"89239",2017-03-23 17:52:01
"89240",2017-03-23 17:52:02
"89241",2017-03-23 17:57:01
"89242",2017-03-23 18:07:00
"89243",2017-03-23 18:12:00
"89244",2017-03-23 18:17:01
"89245",2017-03-23 18:17:01
"89246",2017-03-23 18:27:01
"89247",2017-03-23 18:32:00
"89248",2017-03-23 18:37:01
"89249",2017-03-23 18:52:00
"89250",2017-03-23 18:52:00
"89251",2017-03-23 18:57:01
"89252",2017-03-23 19:02:01
"89253",2017-03-23 19:12:01
"89254",2017-03-23 19:22:00
"89255",2017-03-23 19:27:01
"89256",2017-03-23 19:32:00
"89257",2017-03-23 19:37:02
"89258",2017-03-23 19:42:01
"89259",2017-03-23 19:47:01
"89260",2017-03-23 19:52:00
"89261",2017-03-23 19:56:01
"89262",2017-03-23 20:02:01
"89263",2017-03-23 20:02:01
"89264",2017-03-23 20:02:01
"89265",2017-03-23 20:07:01
"89266",2017-03-23 20:37:00
"89267",2017-03-23 20:42:01
"89268",2017-03-23 20:57:01
"89269",2017-03-23 21:02:01
"89270",2017-03-23 21:02:01
"89271",2017-03-23 21:17:01
"89272",2017-03-23 21:22:01
"89273",2017-03-23 21:27:00
"89274",2017-03-23 21:37:01
"89275",2017-03-23 21:42:00
"89276",2017-03-23 21:42:01
"89277",2017-03-23 21:52:01
"89278",2017-03-23 21:52:02
"89279",2017-03-23 21:57:01
"89280",2017-03-23 22:12:00
"89281",2017-03-23 22:27:01
"89282",2017-03-23 22:31:01
"89283",2017-03-23 22:37:01
"89284",2017-03-23 22:47:00
"89285",2017-03-23 23:02:01
"89286",2017-03-23 23:07:01
"89287",2017-03-23 23:22:00
"89288",2017-03-23 23:36:00
"89289",2017-03-23 23:57:00
"89290",2017-03-24 00:12:01
"89291",2017-03-24 00:47:01
"89292",2017-03-24 01:22:00
"89293",2017-03-24 01:27:00
"89294",2017-03-24 01:52:00
"89295",2017-03-24 01:52:00
"89296",2017-03-24 01:57:01
"89297",2017-03-24 02:17:01
"89298",2017-03-24 02:32:01
"89299",2017-03-24 02:47:00
"89300",2017-03-24 02:52:01
"89301",2017-03-24 03:02:00
"89302",2017-03-24 03:02:00
"89303",2017-03-24 03:27:00
"89304",2017-03-24 03:42:00
"89305",2017-03-24 03:57:01
"89306",2017-03-24 04:12:02
"89307",2017-03-24 05:02:00
"89308",2017-03-24 05:07:00
"89309",2017-03-24 05:12:01
"89310",2017-03-24 05:47:00
"89311",2017-03-24 06:12:00
"89312",2017-03-24 06:17:01
"89313",2017-03-24 06:31:01
"89314",2017-03-24 06:36:01
"89315",2017-03-24 06:47:01
"89316",2017-03-24 06:47:01
"89317",2017-03-24 06:51:00
"89318",2017-03-24 06:52:01
"89319",2017-03-24 06:57:01
"89320",2017-03-24 07:12:00
"89321",2017-03-24 07:21:00
"89322",2017-03-24 07:37:00
"89323",2017-03-24 07:47:00
"89324",2017-03-24 07:57:00
"89325",2017-03-24 08:12:01
"89326",2017-03-24 08:22:01
"89327",2017-03-24 08:32:00
"89328",2017-03-24 08:37:00
"89329",2017-03-24 08:37:00
"89330",2017-03-24 08:42:00
"89331",2017-03-24 08:47:00
"89332",2017-03-24 08:52:01
"89333",2017-03-24 09:02:03
"89334",2017-03-24 09:02:03
"89335",2017-03-24 09:07:01
"89336",2017-03-24 09:22:00
"89337",2017-03-24 09:22:02
"89338",2017-03-24 09:31:00
"89339",2017-03-24 09:32:00
"89340",2017-03-24 09:42:01
"89341",2017-03-24 09:52:01
"89342",2017-03-24 09:57:00
"89343",2017-03-24 10:02:01
"89344",2017-03-24 10:02:01
"89345",2017-03-24 10:02:02
"89346",2017-03-24 10:12:00
"89347",2017-03-24 10:12:01
"89348",2017-03-24 10:16:01
"89349",2017-03-24 10:17:00
"89350",2017-03-24 10:22:34
"89351",2017-03-24 10:32:01
"89352",2017-03-24 10:32:02
"89353",2017-03-24 10:32:02
"89354",2017-03-24 10:42:01
"89355",2017-03-24 10:47:00
"89356",2017-03-24 10:47:01
"89357",2017-03-24 10:52:00
"89358",2017-03-24 10:52:00
"89359",2017-03-24 10:52:00
"89360",2017-03-24 10:57:00
"89361",2017-03-24 11:02:01
"89362",2017-03-24 11:07:01
"89363",2017-03-24 11:07:02
"89364",2017-03-24 11:12:01
"89365",2017-03-24 11:12:01
"89366",2017-03-24 11:22:00
"89367",2017-03-24 11:32:01
"89368",2017-03-24 11:32:01
"89369",2017-03-24 11:32:02
"89370",2017-03-24 11:37:01
"89371",2017-03-24 11:52:00
"89372",2017-03-24 11:57:00
"89373",2017-03-24 11:57:01
"89374",2017-03-24 12:12:01
"89375",2017-03-24 12:12:02
"89376",2017-03-24 12:12:02
"89377",2017-03-24 12:17:00
"89378",2017-03-24 12:17:01
"89379",2017-03-24 12:22:00
"89380",2017-03-24 12:22:00
"89381",2017-03-24 12:22:01
"89382",2017-03-24 12:27:01
"89383",2017-03-24 12:37:01
"89384",2017-03-24 12:37:01
"89385",2017-03-24 12:42:01
"89386",2017-03-24 12:42:01
"89387",2017-03-24 12:42:02
"89388",2017-03-24 12:47:01
"89389",2017-03-24 12:52:00
"89390",2017-03-24 12:52:01
"89391",2017-03-24 13:02:00
"89392",2017-03-24 13:12:00
"89393",2017-03-24 13:21:00
"89394",2017-03-24 13:31:01
"89395",2017-03-24 13:37:00
"89396",2017-03-24 13:42:01
"89397",2017-03-24 13:42:01
"89398",2017-03-24 13:46:00
"89399",2017-03-24 13:51:01
"89400",2017-03-24 13:52:01
"89401",2017-03-24 14:01:01
"89402",2017-03-24 14:01:01
"89403",2017-03-24 14:02:01
"89404",2017-03-24 14:12:01
"89405",2017-03-24 14:17:00
"89406",2017-03-24 14:22:01
"89407",2017-03-24 14:22:02
"89408",2017-03-24 14:22:03
"89409",2017-03-24 14:36:00
"89410",2017-03-24 14:42:01
"89411",2017-03-24 14:47:00
"89412",2017-03-24 14:51:02
"89413",2017-03-24 15:07:00
"89414",2017-03-24 15:27:01
"89415",2017-03-24 15:37:01
"89416",2017-03-24 15:42:01
"89417",2017-03-24 15:57:00
"89418",2017-03-24 16:22:00
"89419",2017-03-24 16:22:00
"89420",2017-03-24 16:22:00
"89421",2017-03-24 16:26:00
"89422",2017-03-24 16:32:01
"89423",2017-03-24 16:32:02
"89424",2017-03-24 16:37:00
"89425",2017-03-24 16:37:01
"89426",2017-03-24 16:42:00
"89427",2017-03-24 16:46:00
"89428",2017-03-24 17:02:00
"89429",2017-03-24 17:07:01
"89430",2017-03-24 17:07:01
"89431",2017-03-24 17:12:00
"89432",2017-03-24 17:17:01
"89433",2017-03-24 17:17:01
"89434",2017-03-24 17:23:36
"89435",2017-03-24 17:42:01
"89436",2017-03-24 17:42:01
"89437",2017-03-24 17:47:01
"89438",2017-03-24 17:52:01
"89439",2017-03-24 17:52:01
"89440",2017-03-24 17:52:01
"89441",2017-03-24 18:02:00
"89442",2017-03-24 18:06:00
"89443",2017-03-24 18:12:00
"89444",2017-03-24 18:12:00
"89445",2017-03-24 18:12:01
"89446",2017-03-24 18:17:01
"89447",2017-03-24 18:22:01
"89448",2017-03-24 18:26:00
"89449",2017-03-24 18:37:01
"89450",2017-03-24 18:37:01
"89451",2017-03-24 18:37:02
"89452",2017-03-24 18:46:01
"89453",2017-03-24 18:47:01
"89454",2017-03-24 19:02:00
"89455",2017-03-24 19:02:01
"89456",2017-03-24 19:02:01
"89457",2017-03-24 19:12:01
"89458",2017-03-24 19:17:01
"89459",2017-03-24 19:27:02
"89460",2017-03-24 19:27:02
"89461",2017-03-24 19:37:00
"89462",2017-03-24 19:47:01
"89463",2017-03-24 19:47:02
"89464",2017-03-24 19:51:00
"89465",2017-03-24 20:17:00
